,When,T_a,RH,v_a,p_a
8447,2021-03-11 23:45:00,-2.233,29.57,0.424,624.879
8448,2021-03-12 00:00:00,-2.263,28.39,0.486,624.833
8449,2021-03-12 00:15:00,-1.921,24.02,1.325,624.829
8450,2021-03-12 00:30:00,-1.864,22.58,1.53,624.824
8451,2021-03-12 00:45:00,-2.027,24.85,1.946,624.82
8452,2021-03-12 01:00:00,-2.173,23.83,1.369,624.816
8453,2021-03-12 01:15:00,-2.193,24.33,0.969,624.677
8454,2021-03-12 01:30:00,-2.267,21.66,2.147,624.539
8455,2021-03-12 01:45:00,-2.256,21.24,2.312,624.4
8456,2021-03-12 02:00:00,-2.35,21.29,1.907,624.262
8457,2021-03-12 02:15:00,-2.457,20.92,2.154,624.151
8458,2021-03-12 02:30:00,-2.626,19.93,2.368,624.04
8459,2021-03-12 02:45:00,-2.805,20.1,1.405,623.929
8460,2021-03-12 03:00:00,-2.795,19.29,1.128,623.818
8461,2021-03-12 03:15:00,-2.984,20.15,0.603,623.807
8462,2021-03-12 03:30:00,-3.035,19.23,0.748,623.797
8463,2021-03-12 03:45:00,-2.95,19.28,1.347,623.787
8464,2021-03-12 04:00:00,-2.902,19.31,1.031,623.777
8465,2021-03-12 04:15:00,-3.041,19.63,0.737,623.763
8466,2021-03-12 04:30:00,-3.112,21.64,1.067,623.749
8467,2021-03-12 04:45:00,-3.275,19.87,0.904,623.735
8468,2021-03-12 05:00:00,-3.501,21.06,0.685,623.721
8469,2021-03-12 05:15:00,-3.692,21.78,1.876,623.792
8470,2021-03-12 05:30:00,-3.709,22.41,2.081,623.864
8471,2021-03-12 05:45:00,-3.956,21.93,2.931,623.935
8472,2021-03-12 06:00:00,-3.955,20.04,2.707,624.006
8473,2021-03-12 06:15:00,-3.904,22.13,2.721,624.04
8474,2021-03-12 06:30:00,-4.245,20.96,3.202,624.073
8475,2021-03-12 06:45:00,-4.222,22.23,3.798,624.106
8476,2021-03-12 07:00:00,-4.271,20.45,3.404,624.14
8477,2021-03-12 07:15:00,-4.08,21.47,3.44,624.315
8478,2021-03-12 07:30:00,-3.815,19.68,3.084,624.49
8479,2021-03-12 07:45:00,-3.419,18.51,2.063,624.665
8480,2021-03-12 08:00:00,-3.134,18.54,0.856,624.841
8481,2021-03-12 08:15:00,-3.032,16.92,0.689,624.913
8482,2021-03-12 08:30:00,-2.746,17.04,0.867,624.986
8483,2021-03-12 08:45:00,-2.393,14.82,3.304,625.059
8484,2021-03-12 09:00:00,-2.055,14.23,4.66,625.132
8485,2021-03-12 09:15:00,-1.572,13.94,3.481,625.272
8486,2021-03-12 09:30:00,-1.737,14.65,2.405,625.412
8487,2021-03-12 09:45:00,-1.27,13.83,2.272,625.553
8488,2021-03-12 10:00:00,-0.786,13.72,1.762,625.693
8489,2021-03-12 10:15:00,-0.952,13.81,1.813,625.549
8490,2021-03-12 10:30:00,-0.475,14.52,2.024,625.405
8491,2021-03-12 10:45:00,-0.257,13.22,2.925,625.261
8492,2021-03-12 11:00:00,-0.246,13.57,3.331,625.117
8493,2021-03-12 11:15:00,0.17,13.05,1.477,624.881
8494,2021-03-12 11:30:00,0.419,12.54,1.026,624.645
8495,2021-03-12 11:45:00,0.762,12.34,1.638,624.408
8496,2021-03-12 12:00:00,0.623,12.51,2.558,624.172
8497,2021-03-12 12:15:00,0.702,12.56,2.758,623.96
8498,2021-03-12 12:30:00,0.826,12.66,5.623,623.748
8499,2021-03-12 12:45:00,1.036,13.04,5.252,623.537
8500,2021-03-12 13:00:00,1.401,11.7,5.512,623.325
8501,2021-03-12 13:15:00,1.486,12.51,6.741,623.091
8502,2021-03-12 13:30:00,2.185,12.93,8.75,622.858
8503,2021-03-12 13:45:00,2.388,13.08,3.617,622.624
8504,2021-03-12 14:00:00,2.582,13.27,7.113,622.391
8505,2021-03-12 14:15:00,2.445,13.1,6.64,622.275
8506,2021-03-12 14:30:00,2.267,13.69,6.785,622.159
8507,2021-03-12 14:45:00,2.605,13.08,5.765,622.043
8508,2021-03-12 15:00:00,3.068,12.88,3.416,621.928
8509,2021-03-12 15:15:00,3.229,12.89,4.344,622.02
8510,2021-03-12 15:30:00,2.69,13.78,3.422,622.112
8511,2021-03-12 15:45:00,2.458,14.02,4.772,622.205
8512,2021-03-12 16:00:00,2.162,14.38,4.288,622.297
8513,2021-03-12 16:15:00,2.351,14.9,3.325,622.402
8514,2021-03-12 16:30:00,2.253,15.43,4.564,622.507
8515,2021-03-12 16:45:00,2.037,16.51,3.426,622.612
8516,2021-03-12 17:00:00,1.885,16.79,2.557,622.717
8517,2021-03-12 17:15:00,1.827,16.98,2.808,622.817
8518,2021-03-12 17:30:00,1.584,17.1,3.05,622.917
8519,2021-03-12 17:45:00,1.519,18.05,2.821,623.017
8520,2021-03-12 18:00:00,1.359,18.53,2.381,623.117
8521,2021-03-12 18:15:00,1.169,19.56,2.378,623.268
8522,2021-03-12 18:30:00,0.959,20.9,3.154,623.419
8523,2021-03-12 18:45:00,0.711,20.71,4.243,623.569
8524,2021-03-12 19:00:00,0.59,21.53,3.768,623.72
8525,2021-03-12 19:15:00,0.493,21.86,2.874,623.936
8526,2021-03-12 19:30:00,0.424,22.52,1.545,624.152
8527,2021-03-12 19:45:00,0.367,23.37,1.898,624.368
8528,2021-03-12 20:00:00,0.239,24.42,2.17,624.584
8529,2021-03-12 20:15:00,0.09,26.38,2.743,624.749
8530,2021-03-12 20:30:00,-0.207,29.04,3.801,624.913
8531,2021-03-12 20:45:00,-0.626,33.11,5.446,625.078
8532,2021-03-12 21:00:00,-0.856,34.4,3.908,625.243
8533,2021-03-12 21:15:00,-1.001,35.53,1.803,625.431
8534,2021-03-12 21:30:00,-1.262,36.93,1.802,625.62
8535,2021-03-12 21:45:00,-1.386,38.6,1.308,625.809
8536,2021-03-12 22:00:00,-1.852,43.07,1.854,625.998
8537,2021-03-12 22:15:00,-2.179,45.04,2.123,626.113
8538,2021-03-12 22:30:00,-2.237,44.78,0.551,626.229
8539,2021-03-12 22:45:00,-2.371,47.02,1.48,626.344
8540,2021-03-12 23:00:00,-2.382,48.53,1.298,626.46
8541,2021-03-12 23:15:00,-2.463,49.22,0.945,626.475
8542,2021-03-12 23:30:00,-2.639,49.5,2.778,626.49
8543,2021-03-12 23:45:00,-3.0,60.74,2.124,626.505
8544,2021-03-13 00:00:00,-3.527,66.68,2.441,626.52
8545,2021-03-13 00:15:00,-3.919,68.46,2.968,626.56
8546,2021-03-13 00:30:00,-3.872,65.19,1.936,626.601
8547,2021-03-13 00:45:00,-3.459,61.06,0.917,626.641
8548,2021-03-13 01:00:00,-3.339,60.46,0.84,626.681
8549,2021-03-13 01:15:00,-3.507,60.46,2.774,626.72
8550,2021-03-13 01:30:00,-3.972,71.81,3.579,626.758
8551,2021-03-13 01:45:00,-4.697,79.73,2.683,626.797
8552,2021-03-13 02:00:00,-4.941,76.11,2.432,626.835
8553,2021-03-13 02:15:00,-4.445,64.21,1.594,626.721
8554,2021-03-13 02:30:00,-4.058,63.25,1.997,626.607
8555,2021-03-13 02:45:00,-3.843,58.49,1.715,626.493
8556,2021-03-13 03:00:00,-3.685,59.59,0.833,626.379
8557,2021-03-13 03:15:00,-3.776,59.59,0.834,626.451
8558,2021-03-13 03:30:00,-4.079,62.83,0.775,626.523
8559,2021-03-13 03:45:00,-4.276,61.02,0.968,626.594
8560,2021-03-13 04:00:00,-4.557,56.06,1.612,626.666
8561,2021-03-13 04:15:00,-4.737,57.04,1.65,626.71
8562,2021-03-13 04:30:00,-4.803,60.81,1.642,626.753
8563,2021-03-13 04:45:00,-5.186,59.48,1.919,626.797
8564,2021-03-13 05:00:00,-4.957,56.55,2.318,626.841
8565,2021-03-13 05:15:00,-5.097,52.59,2.835,626.932
8566,2021-03-13 05:30:00,-5.421,53.61,3.428,627.023
8567,2021-03-13 05:45:00,-5.38,52.81,3.393,627.114
8568,2021-03-13 06:00:00,-5.226,52.29,2.954,627.205
8569,2021-03-13 06:15:00,-5.015,51.88,2.234,627.296
8570,2021-03-13 06:30:00,-5.072,53.22,2.438,627.387
8571,2021-03-13 06:45:00,-5.125,51.23,2.748,627.478
8572,2021-03-13 07:00:00,-5.223,48.56,3.716,627.569
8573,2021-03-13 07:15:00,-5.524,48.57,3.357,627.727
8574,2021-03-13 07:30:00,-5.279,49.62,3.547,627.885
8575,2021-03-13 07:45:00,-4.938,51.17,3.166,628.043
8576,2021-03-13 08:00:00,-4.714,66.32,1.7,628.201
8577,2021-03-13 08:15:00,-5.085,66.99,2.126,628.243
8578,2021-03-13 08:30:00,-4.672,67.83,1.286,628.284
8579,2021-03-13 08:45:00,-4.178,65.24,1.243,628.326
8580,2021-03-13 09:00:00,-4.016,65.89,1.436,628.368
8581,2021-03-13 09:15:00,-3.869,63.24,1.073,628.45
8582,2021-03-13 09:30:00,-4.016,62.43,1.247,628.532
8583,2021-03-13 09:45:00,-3.165,56.11,1.254,628.614
8584,2021-03-13 10:00:00,-2.925,54.61,1.127,628.696
8585,2021-03-13 10:15:00,-3.042,54.69,2.645,628.674
8586,2021-03-13 10:30:00,-2.78,52.01,2.146,628.651
8587,2021-03-13 10:45:00,-2.45,49.76,1.889,628.629
8588,2021-03-13 11:00:00,-1.827,42.3,1.282,628.606
8589,2021-03-13 11:15:00,-1.145,38.83,0.979,628.423
8590,2021-03-13 11:30:00,-0.267,36.71,0.804,628.24
8591,2021-03-13 11:45:00,0.324,34.87,2.551,628.057
8592,2021-03-13 12:00:00,0.137,37.12,2.568,627.875
8593,2021-03-13 12:15:00,0.738,35.24,2.558,627.729
8594,2021-03-13 12:30:00,0.484,35.75,3.174,627.584
8595,2021-03-13 12:45:00,0.572,36.16,3.992,627.439
8596,2021-03-13 13:00:00,1.237,33.38,2.814,627.294
8597,2021-03-13 13:15:00,0.966,30.58,3.286,627.073
8598,2021-03-13 13:30:00,1.208,28.51,3.823,626.852
8599,2021-03-13 13:45:00,1.524,26.42,3.279,626.631
8600,2021-03-13 14:00:00,1.801,25.86,2.495,626.411
8601,2021-03-13 14:15:00,2.237,24.43,2.744,626.203
8602,2021-03-13 14:30:00,1.926,22.76,3.26,625.995
8603,2021-03-13 14:45:00,2.53,20.92,3.52,625.788
8604,2021-03-13 15:00:00,2.162,21.81,2.509,625.58
8605,2021-03-13 15:15:00,2.487,19.23,3.942,625.485
8606,2021-03-13 15:30:00,2.314,20.96,3.591,625.391
8607,2021-03-13 15:45:00,2.388,21.8,2.945,625.297
8608,2021-03-13 16:00:00,2.495,20.7,3.76,625.202
8609,2021-03-13 16:15:00,2.499,20.42,2.987,625.171
8610,2021-03-13 16:30:00,2.488,20.83,3.223,625.139
8611,2021-03-13 16:45:00,2.542,20.6,3.15,625.108
8612,2021-03-13 17:00:00,2.666,20.51,1.861,625.076
8613,2021-03-13 17:15:00,2.368,20.45,1.925,625.039
8614,2021-03-13 17:30:00,2.218,21.11,2.203,625.002
8615,2021-03-13 17:45:00,2.25,21.36,2.533,624.964
8616,2021-03-13 18:00:00,2.095,20.5,2.429,624.927
8617,2021-03-13 18:15:00,1.922,21.49,1.655,624.985
8618,2021-03-13 18:30:00,1.9,21.46,1.996,625.043
8619,2021-03-13 18:45:00,1.718,23.93,2.208,625.101
8620,2021-03-13 19:00:00,1.43,26.14,3.69,625.159
8621,2021-03-13 19:15:00,1.235,26.25,3.048,625.255
8622,2021-03-13 19:30:00,1.012,27.02,2.366,625.35
8623,2021-03-13 19:45:00,0.542,26.69,2.373,625.446
8624,2021-03-13 20:00:00,0.034,27.07,3.604,625.542
8625,2021-03-13 20:15:00,-0.11,28.04,3.242,625.586
8626,2021-03-13 20:30:00,-0.299,27.55,3.465,625.63
8627,2021-03-13 20:45:00,-0.288,27.64,2.514,625.675
8628,2021-03-13 21:00:00,-0.415,28.71,2.804,625.719
8629,2021-03-13 21:15:00,-0.4,28.73,2.072,625.723
8630,2021-03-13 21:30:00,-0.426,28.09,3.254,625.726
8631,2021-03-13 21:45:00,-0.488,28.1,3.853,625.73
8632,2021-03-13 22:00:00,-0.678,28.45,3.498,625.733
8633,2021-03-13 22:15:00,-0.589,27.71,2.678,625.702
8634,2021-03-13 22:30:00,-0.288,27.42,2.29,625.671
