,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
2021-01-26 03:00:00,-10.32598,58.14387,67.78904,0.6425263,,-2.576957,180.5733
2021-01-26 03:30:00,-10.64534,59.62832,67.7918,0.9766897,,-2.507596,179.9275
2021-01-26 04:00:00,-10.65449,59.81088,67.78934,0.9705587,,-2.701402,179.6385
2021-01-26 04:30:00,-10.89193,60.37085,67.79394,0.7015771,,-2.980078,179.0876
2021-01-26 05:00:00,-12.02215,63.91334,67.79734,0.3047293,,-2.738473,177.581
2021-01-26 05:30:00,-11.98284,64.14026,67.79516,0.5707402,,-1.304715,176.9363
2021-01-26 06:00:00,-12.23871,63.58834,67.80789,0.7170699,,-2.367225,176.4464
2021-01-26 06:30:00,-12.43388,65.12096,67.82881,0.5213058,,-1.771157,175.8496
2021-01-26 07:00:00,-12.3364,64.28059,67.84063,0.4391158,,-1.971988,175.2046
2021-01-26 07:30:00,-12.94861,65.28313,67.85789,0.4044465,,0.702158,174.1529
2021-01-26 08:00:00,-12.42838,65.15156,67.87426,0.369507,,55.32153,174.2346
2021-01-26 08:30:00,-9.919306,58.3653,67.88551,0.3189148,,161.6625,176.7625
2021-01-26 09:00:00,-9.997527,57.93427,67.90038,0.5202718,,268.2562,179.8972
2021-01-26 09:30:00,-10.036,57.00435,67.91864,0.8835875,,371.9284,182.9055
2021-01-26 10:00:00,-9.012281,53.28402,67.93378,0.8793824,,459.1806,185.4233
2021-01-26 10:30:00,-8.12761,49.66315,67.94194,0.9883941,,540.6874,188.5978
2021-01-26 11:00:00,-7.284555,46.60432,67.93011,1.051508,,188.2993,187.9536
2021-01-26 11:30:00,-6.223882,42.90077,67.8986,1.236263,,661.0703,193.8517
2021-01-26 12:00:00,-5.332225,40.46586,67.85973,1.155676,,697.6155,196.4946
2021-01-26 12:30:00,-4.90668,38.33903,67.80864,1.416997,,716.8756,198.388
2021-01-26 13:00:00,-4.214348,35.6039,67.75018,1.588514,,723.6782,199.5345
2021-01-26 13:30:00,-3.367146,33.11801,67.69631,1.489488,,710.9683,200.4497
2021-01-26 14:00:00,-2.742179,29.88217,67.65337,1.618848,,678.657,200.7119
2021-01-26 14:30:00,-2.206905,26.38783,67.61729,1.566067,,633.1196,200.8317
2021-01-26 15:00:00,-1.769287,22.75592,67.58546,1.591613,,568.2998,199.8816
2021-01-26 15:30:00,-1.229195,22.09029,67.55575,1.50463,,484.6685,200.2962
2021-01-26 16:00:00,-0.9538023,19.85281,67.53825,1.546114,,390.3084,199.1819
2021-01-26 16:30:00,-0.7433305,19.00622,67.52827,1.271655,,288.4799,197.9912
2021-01-26 17:00:00,-0.8591666,20.28685,67.5211,1.213755,,177.1114,196.636
2021-01-26 17:30:00,-2.0162,22.93682,67.52189,1.173644,,14.24504,193.4626
2021-01-26 18:00:00,-2.576583,23.75283,67.51807,2.03263,,-1.634448,190.5519
2021-01-26 18:30:00,-2.888988,24.49791,67.52744,2.173867,,-5.593796,189.5538
2021-01-26 19:00:00,-3.109921,24.30755,67.55029,2.087619,,-5.419053,188.9667
2021-01-26 19:30:00,-3.964924,25.92479,67.56998,1.586332,,-5.692273,187.6226
2021-01-26 20:00:00,-5.295036,29.00828,67.58833,1.255505,,-5.340995,185.7633
2021-01-26 20:30:00,-5.734376,30.14202,67.59138,1.164508,,-4.342608,184.4063
2021-01-26 21:00:00,-6.370943,32.16047,67.61073,0.5320413,,-4.250795,183.7599
2021-01-26 21:30:00,-6.377523,33.68903,67.61954,1.006997,,-2.615125,183.7942
2021-01-26 22:00:00,-6.44799,34.84957,67.63646,0.6373516,,-3.061543,184.1148
2021-01-26 22:30:00,-7.10962,37.75815,67.65437,0.4454626,,-2.929255,183.5525
2021-01-26 23:00:00,-7.194522,39.50489,67.67107,0.6450503,,-1.897947,182.9233
2021-01-26 23:30:00,-7.677195,40.97216,67.68004,0.7937623,,-3.291066,182.6842
2021-01-27 00:00:00,-7.84784,41.81268,67.68361,0.4709029,,-2.534984,182.022
2021-01-27 00:30:00,-8.476878,43.27047,67.69378,0.728641,,-2.130195,181.2638
2021-01-27 01:00:00,-8.667136,44.35371,67.69628,0.8104589,,-2.48172,180.615
2021-01-27 01:30:00,-9.110255,45.85247,67.70091,0.6298239,,-2.705712,180.0195
2021-01-27 02:00:00,-9.089422,47.10825,67.70947,0.7427577,,-2.098334,179.5143
2021-01-27 02:30:00,-9.413615,47.58824,67.72413,1.015944,,-2.905556,178.7215
2021-01-27 03:00:00,-9.729007,48.80886,67.72254,0.7922685,,-2.212446,178.2149
2021-01-27 03:30:00,-10.00875,50.37713,67.71577,0.9359521,,-2.686802,177.642
2021-01-27 04:00:00,-10.73788,52.19084,67.71214,0.7445055,,-3.043561,176.7272
2021-01-27 04:30:00,-10.81416,52.81269,67.7141,0.6358469,,-2.228214,175.8005
2021-01-27 05:00:00,-11.00006,52.77329,67.71391,0.8744918,,-2.726481,175.0306
2021-01-27 05:30:00,-11.62829,55.09758,67.72747,0.6620895,,-2.168302,173.9996
2021-01-27 06:00:00,-12.51074,57.05288,67.75078,0.4591782,,-2.867386,172.7983
2021-01-27 06:30:00,-12.31235,57.12368,67.7774,0.6205955,,-1.51808,172.2983
2021-01-27 07:00:00,-12.9729,58.41001,67.81026,0.3888952,,-2.121545,171.4698
2021-01-27 07:30:00,-13.09513,59.55514,67.83597,0.2827012,,2.359064,171.2645
2021-01-27 08:00:00,-12.67086,58.01073,67.85662,0.5779149,,59.31466,170.9746
2021-01-27 08:30:00,,,,,,,
2021-01-27 09:00:00,-10.15304,51.77657,67.89749,0.5023216,,285.4459,176.241
2021-01-27 09:30:00,-10.00176,50.0602,67.91944,0.6847728,,375.441,178.903
2021-01-27 10:00:00,-9.092415,47.06168,67.94027,0.846,,467.7484,181.7601
2021-01-27 10:30:00,-7.868673,42.81402,67.96033,0.8678718,,554.7194,185.2672
2021-01-27 11:00:00,-6.796088,39.74679,67.95255,0.9646074,,177.4626,184.7087
2021-01-27 11:30:00,-6.41152,37.5806,67.92736,1.333836,,677.6202,190.1675
2021-01-27 12:00:00,-5.119538,34.15658,67.89075,1.235834,,715.3392,192.6568
2021-01-27 12:30:00,-4.372149,31.72773,67.84308,1.357437,,732.346,194.9755
2021-01-27 13:00:00,-3.728536,28.45315,67.78949,1.301887,,735.6859,196.4485
2021-01-27 13:30:00,-2.584483,25.00471,67.74342,1.264416,,721.485,198.2988
2021-01-27 14:00:00,-1.838635,21.66524,67.70258,1.459583,,689.6644,198.2148
2021-01-27 14:30:00,-1.310383,17.42557,67.67448,1.747486,,645.5745,197.2235
2021-01-27 15:00:00,-0.6581586,16.18669,67.64756,1.348232,,576.6133,197.9122
2021-01-27 15:30:00,-0.1101458,14.63569,67.62242,1.524305,,490.9912,198.2782
2021-01-27 16:00:00,-0.1211438,15.54841,67.60099,1.610655,,396.9943,197.929
2021-01-27 16:30:00,-0.04334692,15.92614,67.58031,1.770716,,293.622,196.8826
2021-01-27 17:00:00,-0.07899933,15.60232,67.56878,1.564173,,181.8763,194.7847
2021-01-27 17:30:00,-1.308623,16.32638,67.56483,2.626104,,16.66052,190.6745
2021-01-27 18:00:00,-1.837411,18.05697,67.56635,2.346843,,-1.60863,188.2987
2021-01-27 18:30:00,-2.213747,17.31393,67.58381,2.203519,,-5.913682,187.0972
2021-01-27 19:00:00,-2.240474,16.57698,67.60243,1.644394,,-5.506815,188.1939
2021-01-27 19:30:00,-4.086231,20.24839,67.6241,1.457958,,-6.032647,185.4674
2021-01-27 20:00:00,-4.657416,21.76779,67.63122,1.492873,,-4.909199,185.7203
2021-01-27 20:30:00,-5.614221,26.16053,67.65506,0.8169912,,-4.819133,186.7763
2021-01-27 21:00:00,-6.159739,27.52824,67.67623,1.301384,,-3.729496,182.5485
2021-01-27 21:30:00,-6.221578,28.60398,67.69429,0.8490245,,-3.92623,183.3529
2021-01-27 22:00:00,-6.480726,29.98718,67.70506,0.9441295,,-3.279047,185.5218
2021-01-27 22:30:00,-6.505895,32.02118,67.71565,0.9569252,,-3.166065,181.5921
2021-01-27 23:00:00,-7.042605,34.06756,67.73251,0.4380742,,-2.569057,181.3118
2021-01-27 23:30:00,-7.569471,35.92038,67.74728,1.025348,,-2.853271,180.849
2021-01-28 00:00:00,-8.100505,37.39649,67.75007,0.5436589,,-2.965817,180.2699
2021-01-28 00:30:00,-7.703095,37.72211,67.75185,0.7779121,,-2.867043,179.9781
2021-01-28 01:00:00,-8.303078,39.16596,67.75306,0.5238189,,-2.305037,179.0921
2021-01-28 01:30:00,-8.190648,39.06295,67.76021,0.9656547,,-2.523841,178.7022
2021-01-28 02:00:00,-8.747911,40.73021,67.76351,0.5717688,,-2.278339,178.3425
2021-01-28 02:30:00,-9.145468,42.12109,67.76532,0.6080398,,-2.530907,177.8838
2021-01-28 03:00:00,-10.14792,44.00588,67.77338,1.05155,,-3.431531,176.5481
2021-01-28 03:30:00,-10.53172,45.6509,67.76795,0.920758,,-3.165311,175.97
2021-01-28 04:00:00,-10.78371,46.5927,67.75538,0.4722035,,-2.252828,175.801
2021-01-28 04:30:00,-11.02905,46.51575,67.74301,0.4510488,,-2.065074,175.0982
2021-01-28 05:00:00,-11.18091,47.04543,67.73658,1.087171,,-1.50063,174.5838
2021-01-28 05:30:00,-11.54404,48.4036,67.74162,0.7117561,,-2.9174,174.0459
2021-01-28 06:00:00,-11.53341,47.91043,67.74738,0.878225,,-2.208291,173.5797
2021-01-28 06:30:00,-11.99467,49.01908,67.76109,0.4168101,,-2.208197,172.6982
2021-01-28 07:00:00,-12.29727,49.37549,67.78543,0.4697949,,-1.496206,171.9207
2021-01-28 07:30:00,-12.80612,50.86181,67.80966,0.4649331,,1.313494,171.2906
2021-01-28 08:00:00,-12.52948,50.91738,67.83859,0.469401,,49.25271,171.0164
2021-01-28 08:30:00,-10.69116,48.02032,67.85377,0.3452795,,160.4092,173.6578
2021-01-28 09:00:00,-10.31668,45.42097,67.87648,0.7084743,,278.949,177.9831
2021-01-28 09:30:00,-9.858698,45.15308,67.90144,0.6552703,,376.0409,180.9178
2021-01-28 10:00:00,-8.871181,40.5487,67.92074,0.8309965,,417.244,184.5191
2021-01-28 10:30:00,-8.268257,38.34262,67.9348,0.8998793,,533.4294,187.0896
2021-01-28 11:00:00,-7.004769,34.974,67.93098,1.008098,,195.5938,185.7334
2021-01-28 11:30:00,-5.765432,31.44437,67.91894,1.262309,,651.2117,191.0663
2021-01-28 12:00:00,-4.72469,29.08965,67.89369,1.226384,,712.903,194.0176
2021-01-28 12:30:00,-4.160167,27.5725,67.84595,1.452156,,731.915,196.491
2021-01-28 13:00:00,-3.441733,25.67405,67.79454,1.591248,,741.5118,198.7013
2021-01-28 13:30:00,-2.555627,22.38324,67.74898,1.430382,,622.6542,203.4929
2021-01-28 14:00:00,-2.816951,22.19899,67.70505,1.336679,,363.8217,207.4693
2021-01-28 14:30:00,-2.366294,20.84252,67.66975,1.59135,,398.6061,213.6771
2021-01-28 15:00:00,-1.990911,19.60045,67.63134,1.389205,,422.322,221.834
2021-01-28 15:30:00,-1.721609,19.37128,67.60822,1.286355,,304.5888,226.9584
2021-01-28 16:00:00,-1.522535,19.07176,67.59674,2.072378,,257.3681,224.0018
2021-01-28 16:30:00,-1.998291,20.30511,67.57825,2.01859,,129.3396,223.6453
2021-01-28 17:00:00,-2.234913,18.87331,67.56244,2.08391,,79.10136,220.479
2021-01-28 17:30:00,-2.239934,17.32833,67.56007,1.980858,,30.61117,228.8341
2021-01-28 18:00:00,-2.475781,17.96603,67.56182,2.060935,,3.866734,229.386
2021-01-28 18:30:00,-2.792497,18.61282,67.57409,2.514649,,-4.024039,222.4284
2021-01-28 19:00:00,-3.115261,20.11101,67.58624,2.899935,,-4.659426,204.9594
2021-01-28 19:30:00,-3.418296,22.46823,67.60016,2.799209,,-4.395249,206.6524
2021-01-28 20:00:00,-3.743414,23.90579,67.61572,2.412721,,-4.517766,203.9201
2021-01-28 20:30:00,-4.210121,25.30573,67.62231,1.589466,,-4.509541,199.995
2021-01-28 21:00:00,-4.930499,26.1655,67.62756,1.377527,,-3.766147,210.3658
2021-01-28 21:30:00,-5.749184,27.39564,67.62505,0.5630692,,-3.379174,212.7905
2021-01-28 22:00:00,-5.952507,28.24627,67.6237,0.9771508,,-1.34556,221.5931
2021-01-28 22:30:00,-5.862452,28.78642,67.63055,0.9825128,,-1.41382,233.3994
2021-01-28 23:00:00,-5.670469,28.41142,67.63883,0.7456575,,-0.6701338,243.5741
2021-01-28 23:30:00,-5.892336,29.4509,67.64348,0.9374356,,-0.8812434,248.7173
2021-01-29 00:00:00,-5.697079,30.57519,67.64189,1.833755,,-1.483454,249.7155
2021-01-29 00:30:00,-5.848302,32.02972,67.64809,1.836153,,-1.324294,250.4848
2021-01-29 01:00:00,-5.835669,31.6314,67.63983,1.616807,,-1.607991,251.5015
2021-01-29 01:30:00,-6.435133,33.27793,67.63896,0.6056943,,-2.057823,247.6527
2021-01-29 02:00:00,-6.620472,34.41357,67.63774,1.30362,,-1.750382,238.3021
2021-01-29 02:30:00,-6.332084,33.30717,67.63365,1.749385,,-1.948835,238.9555
2021-01-29 03:00:00,-7.448366,35.60561,67.63201,0.6965558,,-3.955865,213.1238
2021-01-29 03:30:00,-8.005915,37.64076,67.62638,0.7457687,,-1.95268,222.2229
2021-01-29 04:00:00,-7.687877,36.72225,67.61156,1.012469,,-1.508126,220.3851
2021-01-29 04:30:00,-8.439263,38.79964,67.60658,0.9387228,,-2.575557,212.5525
2021-01-29 05:00:00,-8.72148,40.16259,67.59934,1.273524,,-2.912729,198.9762
2021-01-29 05:30:00,-8.893647,40.96284,67.59262,0.7704223,,-2.101026,203.4702
2021-01-29 06:00:00,-9.259289,41.65899,67.59898,0.823428,,-1.963993,214.1724
2021-01-29 06:30:00,-9.595159,43.44657,67.62118,1.03814,,-2.537961,192.3813
2021-01-29 07:00:00,-9.651896,43.81256,67.63743,0.6721004,,-3.196614,180.8389
2021-01-29 07:30:00,-9.69746,44.03256,67.65936,0.6539057,,1.376087,179.4723
2021-01-29 08:00:00,-10.02086,45.3749,67.67693,0.302579,,23.69745,180.171
2021-01-29 08:30:00,-8.458303,43.24035,67.69711,0.4743743,,144.0034,181.8952
2021-01-29 09:00:00,-9.390377,43.6416,67.72215,1.139904,,97.68557,184.4607
2021-01-29 09:30:00,-9.145691,43.75657,67.74438,0.5101548,,123.5504,186.5244
2021-01-29 10:00:00,-9.016519,43.77081,67.77235,0.4697976,,177.9686,193.883
2021-01-29 10:30:00,-7.347217,41.20068,67.78622,0.5363192,,388.5172,202.1331
2021-01-29 11:00:00,-5.674,36.3847,67.78938,0.9031438,,216.249,197.6903
2021-01-29 11:30:00,-5.046817,32.85296,67.77805,0.974367,,554.9385,205.8798
2021-01-29 12:00:00,-5.204384,32.12148,67.74887,0.8982254,,294.669,217.3634
2021-01-29 12:30:00,-4.028607,28.62897,67.71127,0.6452375,,336.4096,234.8375
2021-01-29 13:00:00,-3.840252,25.29233,67.67964,1.003266,,326.5479,241.5991
2021-01-29 13:30:00,-3.426208,23.16629,67.64899,1.054345,,266.5837,240.0286
2021-01-29 14:00:00,-3.127794,21.91247,67.62747,0.9783445,,264.266,233.1429
2021-01-29 14:30:00,-3.053079,20.21344,67.61352,1.800001,,268.067,228.1769
2021-01-29 15:00:00,-2.859076,18.61069,67.60084,1.609692,,289.783,216.1394
2021-01-29 15:30:00,-1.651075,18.4115,67.58402,1.55267,,602.2363,221.8725
2021-01-29 16:00:00,-2.117643,19.62473,67.57772,1.913461,,260.0563,208.3707
2021-01-29 16:30:00,-2.513533,19.95469,67.58039,2.963032,,174.3284,212.6932
2021-01-29 17:00:00,-2.959112,21.42103,67.57492,3.116132,,70.37669,207.7104
2021-01-29 17:30:00,-3.346131,22.90568,67.57659,2.853592,,18.57564,192.2216
2021-01-29 18:00:00,-3.696345,23.29299,67.58416,2.220429,,0.2054355,187.9288
2021-01-29 18:30:00,-3.928573,24.75928,67.60556,1.800728,,-4.955142,186.9818
2021-01-29 19:00:00,-4.128699,25.55593,67.62004,1.681305,,-4.912664,185.8463
2021-01-29 19:30:00,-4.216094,24.72216,67.65011,1.856679,,-4.878886,184.2808
2021-01-29 20:00:00,-4.396338,24.97201,67.67186,2.041938,,-4.697889,184.5254
2021-01-29 20:30:00,-4.647623,25.54649,67.69466,2.524918,,-4.690726,184.5784
2021-01-29 21:00:00,-4.935836,27.50767,67.72752,1.563907,,-5.12398,185.3189
2021-01-29 21:30:00,-5.063077,28.84342,67.75348,1.699587,,-3.874371,184.4168
2021-01-29 22:00:00,-6.501002,28.64421,67.77533,1.54915,,-5.460355,182.8975
2021-01-29 22:30:00,-7.332451,28.69049,67.79927,0.7981284,,-4.310585,180.7287
2021-01-29 23:00:00,-7.099892,28.53088,67.81642,1.197694,,-2.821134,180.2417
2021-01-29 23:30:00,-7.232686,29.64691,67.83149,0.8780079,,-2.608052,179.3436
2021-01-30 00:00:00,-7.403892,28.86773,67.84446,0.7100759,,-3.130382,178.5215
2021-01-30 00:30:00,-7.747816,29.08494,67.85754,0.4380016,,-1.874907,178.5397
2021-01-30 01:00:00,-8.317719,27.88894,67.86602,0.8324896,,-1.877087,177.0899
2021-01-30 01:30:00,-9.085049,32.68249,67.87534,0.7989826,,-2.789294,175.7325
2021-01-30 02:00:00,-9.485799,34.65308,67.89467,0.6657907,,-2.367504,174.8156
2021-01-30 02:30:00,-10.01176,36.01675,67.90076,0.3217467,,-2.445751,174.089
2021-01-30 03:00:00,-9.806397,35.5005,67.90014,0.5344242,,-1.030695,173.4885
2021-01-30 03:30:00,-10.01741,36.0904,67.89348,0.5297433,,-1.197817,173.9715
2021-01-30 04:00:00,-10.54356,37.04009,67.8942,0.3456511,,-1.377351,173.5329
2021-01-30 04:30:00,-10.16881,36.39909,67.89433,0.7604968,,-0.6274567,173.1884
2021-01-30 05:00:00,-10.33491,36.50718,67.89762,0.491296,,-2.124986,172.9107
2021-01-30 05:30:00,-10.77956,37.49368,67.89806,0.5554949,,-1.52376,172.2703
2021-01-30 06:00:00,-11.57108,38.12049,67.9229,0.654317,,-2.698998,171.4736
2021-01-30 06:30:00,-11.8637,39.49743,67.9379,0.3881392,,-0.9619521,170.7567
2021-01-30 07:00:00,-12.61526,40.71864,67.95836,0.3303873,,-1.461313,170.0807
2021-01-30 07:30:00,-13.25202,42.90259,68.01047,0.4010907,,2.284104,169.2776
2021-01-30 08:00:00,-11.91062,41.33569,68.062,0.5730436,,58.26194,170.3943
2021-01-30 08:30:00,-8.410814,35.76819,68.1078,0.3433098,,172.8747,173.7605
2021-01-30 09:00:00,-8.904414,35.1142,68.12823,0.6725907,,281.216,176.9549
2021-01-30 09:30:00,-9.594716,36.7229,68.14304,0.81712,,385.4366,179.5096
2021-01-30 10:00:00,-8.352386,34.46764,68.14387,0.9592428,,480.5373,183.0518
2021-01-30 10:30:00,-7.937357,34.76036,68.13953,1.103231,,559.8737,185.5728
2021-01-30 11:00:00,-6.667773,29.39646,68.11891,1.028601,,175.9538,185.9069
2021-01-30 11:30:00,-5.950231,27.82782,68.08162,1.245709,,689.06,191.027
2021-01-30 12:00:00,-4.939015,26.7785,68.03484,1.135723,,719.5453,194.456
2021-01-30 12:30:00,-3.977047,24.74181,67.98271,1.353703,,741.1578,196.8956
2021-01-30 13:00:00,-3.494321,23.85464,67.9157,1.138517,,741.8627,197.9926
2021-01-30 13:30:00,-2.550577,22.33869,67.84591,1.342471,,724.4515,199.9913
2021-01-30 14:00:00,-2.379369,20.37368,67.793,1.386148,,692.2603,202.8137
2021-01-30 14:30:00,-1.722602,19.29408,67.75246,1.464724,,623.5669,207.5345
2021-01-30 15:00:00,-1.418125,17.98369,67.72858,1.630131,,560.4333,214.7519
2021-01-30 15:30:00,-0.7586763,15.74957,67.70859,1.786224,,497.606,211.5062
2021-01-30 16:00:00,-0.5737395,15.47892,67.69728,1.921236,,414.9931,212.6894
2021-01-30 16:30:00,-0.2491686,15.34188,67.68466,2.01709,,362.659,212.4333
2021-01-30 17:00:00,-0.4147968,15.78908,67.67897,1.569768,,218.9491,204.3676
2021-01-30 17:30:00,-1.457905,17.13766,67.68425,2.936143,,33.27884,196.5691
2021-01-30 18:00:00,-2.081241,18.24771,67.68804,2.516609,,0.223266,191.6907
2021-01-30 18:30:00,-2.456601,19.11271,67.70876,2.04606,,-5.820125,190.756
2021-01-30 19:00:00,-2.717225,19.51788,67.74083,1.801874,,-5.173739,190.0276
2021-01-30 19:30:00,-3.072217,20.17284,67.77073,1.751687,,-5.368392,189.1184
2021-01-30 20:00:00,-3.714465,22.06059,67.7972,1.424647,,-5.37304,188.1678
2021-01-30 20:30:00,-5.104985,24.03593,67.81661,0.9396544,,-4.895109,186.5504
2021-01-30 21:00:00,-5.433831,25.18421,67.82655,1.015788,,-3.769622,186.0249
2021-01-30 21:30:00,-5.439697,25.67342,67.83561,1.189259,,-3.663854,185.5012
2021-01-30 22:00:00,-5.896546,26.80499,67.851,0.5137874,,-3.53419,184.3439
2021-01-30 22:30:00,-6.157665,27.72516,67.85982,0.9655108,,-2.213565,183.2715
2021-01-30 23:00:00,-6.010414,28.11062,67.87598,1.195744,,-2.816346,183.327
2021-01-30 23:30:00,-6.453496,29.18534,67.88318,0.8847329,,-3.644565,182.8538
2021-01-31 00:00:00,-6.725237,30.56615,67.89255,1.097315,,-2.407785,182.2357
2021-01-31 00:30:00,-7.305831,31.42642,67.89841,0.8876976,,-3.7251,181.5847
2021-01-31 01:00:00,-7.671967,32.75971,67.89635,0.6002527,,-2.412801,180.9557
2021-01-31 01:30:00,-7.947941,33.20897,67.89778,0.7374915,,-2.511046,180.556
2021-01-31 02:00:00,-8.140558,34.12915,67.90318,0.6380576,,-2.222544,180.0504
2021-01-31 02:30:00,-8.530152,35.11467,67.90846,1.199143,,-1.959942,179.291
2021-01-31 03:00:00,-9.115919,36.51974,67.91134,1.217749,,-3.838366,178.7373
2021-01-31 03:30:00,-9.749586,38.44982,67.90594,0.7905117,,-3.226208,177.4858
2021-01-31 04:00:00,-9.708252,38.61946,67.89668,0.5151696,,-1.700484,177.363
2021-01-31 04:30:00,-10.00888,38.39412,67.89524,1.263782,,-2.653024,176.351
2021-01-31 05:00:00,-11.16519,41.25231,67.90201,0.518648,,-2.655476,176.5304
2021-01-31 05:30:00,-10.60503,40.25732,67.91833,0.6980328,,-1.677795,181.6035
2021-01-31 06:00:00,-11.15668,41.14817,67.93607,0.2804013,,-1.839557,182.2434
2021-01-31 06:30:00,-11.71278,42.39033,67.94682,0.4604116,,-1.081026,179.3919
2021-01-31 07:00:00,-11.59945,41.87288,67.96707,0.347611,,-0.8495262,181.59
2021-01-31 07:30:00,-11.91266,42.38551,67.98267,0.3465355,,3.379715,177.3536
2021-01-31 08:00:00,-11.80473,42.36925,68.03787,0.6955228,,82.59531,183.0862
2021-01-31 08:30:00,,,,,,,
2021-01-31 09:00:00,-9.716177,38.38628,68.06213,0.7864043,,300.2555,179.184
2021-01-31 09:30:00,-9.719132,40.24693,68.08139,0.9579283,,395.4839,182.1486
2021-01-31 10:00:00,-8.615623,36.74831,68.09324,0.7573557,,426.5784,193.8355
2021-01-31 10:30:00,-7.552319,33.7286,68.10477,0.9513115,,554.4245,193.5777
2021-01-31 11:00:00,-5.721622,30.10174,68.10439,0.8937144,,241.2138,198.0488
2021-01-31 11:30:00,-4.957481,28.41277,68.0873,1.006331,,669.36,207.3585
2021-01-31 12:00:00,-3.944983,26.25888,68.05634,1.302097,,694.6094,206.0432
2021-01-31 12:30:00,-3.291618,24.99064,68.01845,1.344687,,720.2478,204.6936
2021-01-31 13:00:00,-2.544051,23.20865,67.97015,1.531155,,751.9808,203.4196
2021-01-31 13:30:00,-1.578506,21.58801,67.92351,1.401868,,684.5126,205.9268
2021-01-31 14:00:00,-1.012631,20.60386,67.88342,1.782672,,706.0814,207.0555
2021-01-31 14:30:00,-0.2423303,19.88405,67.85081,1.519385,,644.1519,206.8688
2021-01-31 15:00:00,0.3854381,19.3919,67.82725,1.606414,,588.8237,206.9048
2021-01-31 15:30:00,0.9021651,18.53567,67.80866,1.693874,,508.4122,206.5439
2021-01-31 16:00:00,0.9353186,18.15842,67.7828,1.409968,,415.3409,206.4429
2021-01-31 16:30:00,0.9666091,17.77968,67.76025,1.580623,,313.9307,205.8168
2021-01-31 17:00:00,0.8432479,17.66548,67.75249,1.713098,,192.0704,203.0089
2021-01-31 17:30:00,-0.125771,18.40547,67.7665,1.613464,,33.119,201.2773
2021-01-31 18:00:00,-0.9423672,19.3916,67.771,1.892673,,3.063645,200.5258
2021-01-31 18:30:00,-1.19677,19.77717,67.77801,1.486405,,-5.476258,198.5958
2021-01-31 19:00:00,-1.641121,20.46316,67.80265,1.743333,,-4.836492,201.9095
2021-01-31 19:30:00,-2.101425,21.21768,67.82978,1.73161,,-5.203488,199.6009
2021-01-31 20:00:00,-3.315495,23.07288,67.85154,1.891346,,-4.663964,201.8294
2021-01-31 20:30:00,-3.713546,24.45918,67.88688,1.23236,,-3.563574,214.9956
2021-01-31 21:00:00,-3.966777,25.70944,67.91542,1.198104,,-2.842401,224.6167
2021-01-31 21:30:00,-3.957936,26.3723,67.92487,1.202383,,-1.998149,228.9368
2021-01-31 22:00:00,-4.015415,26.97896,67.94951,0.7854345,,-2.572503,222.5084
2021-01-31 22:30:00,-4.262397,27.5923,67.96424,1.165409,,-2.854756,213.9197
2021-01-31 23:00:00,-4.138164,27.56729,67.97668,1.005974,,-3.2248,208.8589
2021-01-31 23:30:00,-4.502837,29.30943,67.97478,1.756126,,-3.274931,195.9566
2021-02-01 00:00:00,-4.729986,29.83966,67.97631,0.982805,,-4.331706,193.0453
2021-02-01 00:30:00,-5.733252,31.76579,67.97574,0.5421997,,-3.815803,192.913
2021-02-01 01:00:00,-6.147472,33.13666,67.97685,0.4106643,,-1.289433,207.5294
2021-02-01 01:30:00,-6.202349,33.31951,67.96718,0.6070423,,-0.668677,219.0189
2021-02-01 02:00:00,-6.564627,33.40942,67.95742,0.6774504,,-1.130007,229.7151
2021-02-01 02:30:00,-6.653912,33.68598,67.953,0.837037,,-0.247174,243.407
2021-02-01 03:00:00,-6.073347,32.86243,67.94762,1.103251,,-0.2700264,252.1382
2021-02-01 03:30:00,-6.762708,33.60498,67.94288,1.238911,,-1.32788,255.0455
2021-02-01 04:00:00,-7.315142,35.78254,67.93319,1.117141,,-1.053633,257.559
2021-02-01 04:30:00,-7.010233,34.76387,67.9247,1.006123,,-1.383344,239.9632
2021-02-01 05:00:00,-6.913569,33.8136,67.93652,0.4869081,,-1.94208,229.1122
